step,tcp_score,cut_edges,dem_wins
8381,0.539650298300973,593,3
8382,0.5408947732057284,593,3
8383,0.5455939253418276,580,3
8384,0.541792077702658,582,3
8385,0.541518569787757,580,3
8386,0.5415513105288896,578,3
8387,0.5428603316058265,598,3
8388,0.5408456599439532,561,3
8389,0.5408503613004979,561,3
8390,0.5456182673412603,555,3
8391,0.5498797658537151,586,2
8392,0.544453394278497,627,3
8393,0.5485298493777357,623,3
8394,0.545349841574562,638,3
8395,0.547630061853767,602,3
8396,0.5459043111547388,593,2
8397,0.5469946521903171,593,2
8398,0.5614467884928827,593,2
8399,0.5442543868283025,591,1
8400,0.5580790466864339,555,1
8401,0.555938769478965,542,1
8402,0.5555824945528419,546,1
8403,0.5561282339878936,553,1
8404,0.5564787810805738,563,1
8405,0.5578249522692379,570,1
8406,0.5626742365267353,560,2
8407,0.5544112496642255,577,1
8408,0.5579956199833576,562,1
8409,0.5543746986870615,599,1
8410,0.5561478938512261,593,1
8411,0.5563765761060916,594,1
8412,0.5577576118842221,558,1
8413,0.5612566918876958,536,2
8414,0.5673330675000171,568,1
8415,0.5529600611000075,574,1
8416,0.551889339252051,588,1
8417,0.5317710231100948,631,1
8418,0.5297512422331522,671,1
8419,0.553410461934764,636,1
8420,0.5361694361412256,621,1
8421,0.5581093484507336,580,1
8422,0.5625945405150483,560,1
8423,0.5583083919243584,574,1
8424,0.5573626796128394,578,1
8425,0.556978844215339,581,1
8426,0.5552600995834227,634,1
8427,0.5766502401034639,686,1
8428,0.5883753216263005,691,1
8429,0.5711745283988957,698,1
8430,0.5564088421061002,715,1
8431,0.5565228909296599,693,1
8432,0.5482116131008946,616,1
8433,0.5504349380913035,603,1
8434,0.558414890387138,603,2
8435,0.5552466118409584,606,2
8436,0.5567604529291121,566,2
8437,0.5577171174076392,559,2
8438,0.540022000879552,594,1
8439,0.538309941958156,589,1
8440,0.5490970643737048,589,1
8441,0.5654347096732489,555,2
8442,0.5665819032625161,538,2
8443,0.5659615686582746,532,2
8444,0.5737261481194892,509,2
8445,0.5770454815875647,530,2
8446,0.5799844127245709,527,2
8447,0.5773573541193786,530,2
8448,0.5619883283923518,595,2
8449,0.562106246783847,588,2
8450,0.5656155231458246,595,2
8451,0.5677837809448992,593,2
8452,0.562390057310767,612,2
8453,0.5612919175733375,598,2
8454,0.5640481450550503,637,2
8455,0.5660854797755495,595,2
8456,0.5615553632441047,608,2
8457,0.5575941779603454,600,2
8458,0.5620546917432572,525,2
8459,0.567490650695159,525,2
8460,0.5597919530816329,539,2
8461,0.5475590967170568,554,2
8462,0.5589302639236812,530,2
8463,0.5594128855707323,539,2
8464,0.5645267401192076,530,2
8465,0.5640739487228272,531,2
8466,0.5665778619311506,518,2
8467,0.5591897783131626,549,2
8468,0.5507883763815249,552,2
8469,0.545441269629429,601,2
8470,0.5439205132376924,595,2
8471,0.5438807388950315,606,2
8472,0.5607978350773978,545,2
8473,0.5723744899151962,540,2
8474,0.5669948603364932,530,2
8475,0.5666517673363265,530,2
8476,0.5758100065407098,510,2
8477,0.5692506712057513,539,2
8478,0.5729590983210261,541,2
8479,0.5788335427356436,541,2
8480,0.5799206314781336,542,2
8481,0.5808341472807655,544,2
8482,0.5872475440497306,524,2
8483,0.5840977566962038,526,2
8484,0.5859604999653028,481,2
8485,0.5801975132566439,482,2
8486,0.584073038939655,471,2
8487,0.5874700901655648,467,2
8488,0.5869363746382658,496,2
8489,0.5810456078585253,513,2
8490,0.5856514177254086,489,2
8491,0.5798719310948991,599,3
8492,0.5793841197165008,590,3
8493,0.5602772850258609,619,3
8494,0.5548559912619762,571,3
8495,0.5504472167735865,593,3
8496,0.5532914126688981,572,3
8497,0.5551038380568293,554,3
8498,0.5565232612170408,553,3
8499,0.5562019553717277,553,3
8500,0.5569754694254949,571,2
8501,0.5575553276647796,550,3
8502,0.5549121465367377,542,3
8503,0.5656724274570869,462,2
8504,0.5631855023979921,520,2
8505,0.5594513628964266,542,2
8506,0.5584277605638562,516,2
8507,0.571621032616324,517,2
8508,0.5756790912177996,512,2
8509,0.5687420378724508,615,2
8510,0.5682088630037406,627,2
8511,0.566667640208493,677,2
8512,0.5647884065949389,706,2
8513,0.5606501658826751,713,2
8514,0.5488566955573496,718,2
8515,0.5557914728397191,721,2
8516,0.5558016870462313,726,2
8517,0.5604497125085635,665,2
8518,0.557994091806062,664,2
8519,0.5661730110505825,575,2
8520,0.5592174283938814,577,2
8521,0.5796392385669025,546,2
8522,0.5716047546081924,573,2
8523,0.5828688932049327,554,2
8524,0.5770849748058807,550,2
8525,0.5765636940484058,560,2
8526,0.5824968882298981,583,2
8527,0.5752911580064465,622,2
8528,0.5790831532318773,634,3
8529,0.5757676339119622,635,3
8530,0.5774845152138554,637,3
8531,0.5749080100828705,636,3
8532,0.5737094887799341,638,3
8533,0.5703922110066755,651,3
8534,0.5680132850664068,585,2
8535,0.5700135259105835,554,2
8536,0.5699392856077287,521,2
8537,0.565434792047267,500,2
8538,0.5655130325154961,475,2
8539,0.5623195971747239,498,2
8540,0.5657862808974552,498,2
8541,0.5647176711680826,526,1
8542,0.5604635361803071,508,2
8543,0.5587215258382784,498,2
8544,0.5533510235791098,525,2
8545,0.5428228420081157,547,2
8546,0.5302690512618087,588,2
8547,0.5381216384301419,555,2
8548,0.5518197163983847,510,2
8549,0.5497289891714443,485,2
8550,0.5495642367564358,485,2
8551,0.5490543041358924,502,2
8552,0.557983459327387,508,2
8553,0.5618825372217892,554,2
8554,0.5673731574401876,502,2
8555,0.5691750992877088,512,2
8556,0.5682083107849062,520,2
8557,0.5768282195285072,526,2
8558,0.5728454991340193,550,2
8559,0.583825717837658,528,2
8560,0.5899330651481614,511,2
8561,0.5998623743867022,607,3
8562,0.5985473775650018,614,3
8563,0.6006630355894178,642,3
8564,0.6039580880283779,637,3
8565,0.6040633990337584,614,3
8566,0.6040753919851409,597,3
8567,0.5798251900191309,581,3
8568,0.5768676899467461,571,3
8569,0.5909659652434778,601,2
8570,0.5890014126292237,603,2
8571,0.5893781821643582,599,2
8572,0.5988519038199693,572,2
8573,0.5968351620600094,575,2
8574,0.5952425210746315,587,2
8575,0.5707458798588586,631,3
8576,0.5919332710081607,526,2
8577,0.5913413366016564,524,2
8578,0.5900486124510288,535,2
8579,0.591890841104417,525,2
8580,0.5938367659867116,509,2
8581,0.5972457276334117,528,2
8582,0.5807756611593514,550,2
8583,0.5911573145943612,556,2
8584,0.5718171590548049,594,2
8585,0.5653059135634427,613,2
8586,0.5637534808911421,587,2
8587,0.576415103907497,552,2
8588,0.5727502118559488,510,2
8589,0.5722214389477398,551,2
8590,0.5661597054798504,545,2
8591,0.558834191537196,573,2
8592,0.5624237753817108,558,2
8593,0.557639737622569,588,2
8594,0.5614124917038702,522,2
8595,0.5625872025455569,519,2
8596,0.566999251919886,509,2
8597,0.5688010922273509,528,2
8598,0.5742723298702012,501,2
8599,0.5751440257816437,485,2
8600,0.57527018570149,490,2
8601,0.5615306262038191,520,2
8602,0.5607861978490202,529,2
8603,0.5568862374380282,545,2
8604,0.5586885470812079,581,2
8605,0.5661033731692618,556,2
8606,0.5652781638648989,545,2
8607,0.5665685086299429,598,2
8608,0.5670810411590445,599,2
8609,0.5635013108624412,611,2
8610,0.564913767136247,600,2
8611,0.5693344435713952,584,2
8612,0.5708163809510165,591,2
8613,0.5721837206091158,509,2
8614,0.5733056085940272,490,2
8615,0.5721698947387645,506,2
8616,0.5668815188039946,498,2
8617,0.5561341304045517,563,1
8618,0.5602442153416654,533,2
8619,0.5480579333258254,526,2
8620,0.5484056043472353,523,2
8621,0.5519248172518882,513,2
8622,0.5389578662737283,536,1
8623,0.5383120402450556,534,1
8624,0.5491194113554998,527,2
8625,0.5600803074007233,586,2
8626,0.5547744892127804,589,2
8627,0.5280128789390134,639,2
8628,0.5260924529825473,638,2
8629,0.5306599617979082,628,2
8630,0.5490509488429761,548,3
8631,0.540433993611139,512,2
8632,0.543421263396009,510,2
8633,0.5453572317351081,509,2
8634,0.5389341617636458,544,3
8635,0.5589505644301954,511,3
8636,0.5539243898121197,524,3
8637,0.5514859715943105,543,3
8638,0.5357030363668985,539,2
8639,0.5357065713564708,532,2
8640,0.5431606171321959,589,2
8641,0.5425067327636645,586,2
8642,0.5409319491758999,571,2
8643,0.5409349332132124,569,2
8644,0.5464387715745704,622,2
8645,0.5489806558695188,612,2
8646,0.549938614331049,607,2
8647,0.5556677086389135,524,3
8648,0.5521797382956485,516,3
8649,0.5557735702275334,517,3
8650,0.5625635493287103,513,3
8651,0.5608084029342155,554,3
8652,0.5595429040794992,562,3
8653,0.5588178702816265,546,3
8654,0.5740910852121762,538,3
8655,0.5747746560626484,547,3
8656,0.5944723625277607,477,3
8657,0.5920376188673739,510,3
8658,0.5820079385447426,501,3
8659,0.5828125677391175,512,3
8660,0.5762847292012043,626,3
8661,0.5644637433904856,647,3
8662,0.5529826753614697,523,3
8663,0.5648459068790621,525,3
8664,0.5618337587768955,521,3
8665,0.558153697487548,595,3
8666,0.5605754809474937,570,3
8667,0.555757029243407,592,2
8668,0.5673954102228962,516,3
8669,0.5636039688478613,533,3
8670,0.558202480207816,540,3
8671,0.5691979917294145,536,3
8672,0.5727812760487055,569,3
8673,0.5785526304520554,576,3
8674,0.5777025693503038,569,3
8675,0.5779188855430827,582,3
8676,0.580747667538569,588,3
8677,0.5850554766752711,582,3
8678,0.5804942558436906,573,3
8679,0.573107789439841,618,3
8680,0.5910629889012708,634,3
8681,0.5842985932345155,642,3
8682,0.5842430107023361,621,3
8683,0.5822742551121118,612,3
8684,0.5825095547813856,607,3
8685,0.5664865933446727,528,3
8686,0.5541719232618706,557,3
8687,0.5400108097765363,544,3
8688,0.5486598774501039,505,3
8689,0.547149996341187,531,3
8690,0.546975538018226,534,3
8691,0.5325711483805354,556,3
8692,0.5374687771924024,544,3
8693,0.5372139010832433,622,3
8694,0.5378389728763534,605,3
8695,0.5405936682996422,595,3
8696,0.5248118170028733,653,3
8697,0.5239958267827094,651,3
8698,0.5161893698514762,669,3
8699,0.5394718991428386,543,3
8700,0.5269154518042717,558,3
8701,0.532703219009697,607,3
8702,0.548985035953177,638,3
8703,0.5294157942657788,678,3
8704,0.5519074433714346,645,3
8705,0.5376087554235668,648,2
8706,0.538240881545346,596,2
8707,0.5431395304829031,584,2
8708,0.541209159492593,563,2
8709,0.5441835912780021,569,2
8710,0.5434720867908235,584,2
8711,0.5614466670927726,554,2
8712,0.5541960173508308,563,2
8713,0.5551004853767163,541,3
8714,0.5654756234562345,513,3
8715,0.5642759648169404,532,3
8716,0.5649621976728609,530,3
8717,0.566450763625618,516,3
8718,0.5619340280358184,538,3
8719,0.5445907734118767,539,3
8720,0.5602959902275826,513,3
8721,0.550504555357893,524,3
8722,0.5603306104790043,503,3
8723,0.5657982178410349,481,3
8724,0.561644023938353,500,3
8725,0.5545670184854272,523,3
8726,0.5483403890489946,549,3
8727,0.5408558906417825,587,3
8728,0.5237631644890243,588,3
8729,0.5324515174967343,623,3
8730,0.5390423541345446,584,3
8731,0.5371727089476996,590,3
8732,0.5366475583140766,533,2
8733,0.5300623177168091,562,2
8734,0.5240306058904316,572,2
8735,0.5248823613205061,615,2
8736,0.5235931009551708,672,2
8737,0.5220408163852331,671,2
8738,0.5362983613083272,623,2
8739,0.5413671814684088,572,2
8740,0.5627071052821834,550,2
8741,0.5605848664947629,552,2
8742,0.5659222213397952,542,2
8743,0.5591772586686163,497,2
8744,0.5550931319023777,529,2
8745,0.5448719699347262,563,2
8746,0.5502644442616705,557,2
8747,0.5309104809631181,571,2
8748,0.549985321022923,552,2
8749,0.5591137811403458,534,2
8750,0.5468047861869008,561,2
8751,0.5445544230551892,593,2
8752,0.5345011026833162,577,2
8753,0.535797662782516,568,2
8754,0.5504577187191021,613,2
8755,0.5486919992314476,648,2
8756,0.5485473467079778,673,2
8757,0.5512408691520614,652,2
8758,0.5459574951562899,648,2
8759,0.5459603434970117,648,2
8760,0.552593705904987,582,2
8761,0.5534684164225812,552,2
8762,0.5695229443493138,588,3
8763,0.5778797325065406,573,3
8764,0.5667076722891523,475,2
8765,0.5665791712487053,471,2
8766,0.5663936146841841,509,2
8767,0.5645909846061039,508,2
8768,0.5699557846327761,592,2
8769,0.5660488301505296,606,2
8770,0.5598798959389643,622,2
8771,0.5624954516016368,601,2
8772,0.5559092717816628,633,2
8773,0.5638318212518805,631,2
8774,0.5593442707335426,625,2
8775,0.565058561037622,620,2
8776,0.5584055438092833,622,3
8777,0.556825999767642,634,3
8778,0.5582165368428115,634,3
8779,0.5454285645123275,719,2
8780,0.5553591553165137,731,2
8781,0.5498118458746749,702,2
8782,0.5591223419391151,602,2
8783,0.5698957520350401,569,2
8784,0.563753842859015,655,3
8785,0.5669900789056868,609,2
8786,0.5726564055385495,581,3
8787,0.5717660417081271,583,3
8788,0.5697346808293363,592,3
8789,0.5862021006883934,614,3
8790,0.5904935529723313,600,3
8791,0.5936127349638152,590,3
8792,0.5841069686254743,611,3
8793,0.5645597207068771,585,3
8794,0.5639717478251364,593,3
8795,0.561306183795006,629,3
8796,0.559428592768143,640,3
8797,0.5558659953845196,681,2
8798,0.5564295980505918,679,2
8799,0.5501367607943465,692,2
8800,0.5403168878524363,731,2
8801,0.5433070909575258,700,2
8802,0.5553748995415491,659,2
8803,0.5564576836731234,634,2
8804,0.5547649549465533,670,2
8805,0.5742372342594086,621,2
8806,0.5746028926122567,668,2
8807,0.57157875539357,679,2
8808,0.5732202830322535,672,2
8809,0.5844307663058943,587,2
8810,0.5865421694017263,522,2
8811,0.5819463770831275,541,2
8812,0.577213716064747,559,2
8813,0.5721733078293965,556,2
8814,0.5748201120053777,548,2
8815,0.5737593388883534,559,2
8816,0.5793233948128863,548,2
8817,0.577838374312822,548,2
8818,0.5783760766976418,553,2
8819,0.5770574668767722,546,2
8820,0.5729870766534363,561,1
8821,0.5820196966924341,546,2
8822,0.5816443101942744,559,2
8823,0.5800743741449144,549,2
8824,0.5678383818487935,603,2
8825,0.5661367911186599,605,2
8826,0.564962867647798,610,2
8827,0.5550024771841199,638,2
8828,0.5657601215285973,608,2
8829,0.5656694650424872,598,2
8830,0.5771855116800227,565,2
8831,0.5829479679341832,619,2
8832,0.5818121029614292,624,2
8833,0.5751564164365413,706,2
8834,0.5794079752022452,683,2
8835,0.5819753224801892,657,2
8836,0.5820313086346204,594,2
8837,0.5830577160298207,554,2
8838,0.5801350441772724,547,3
8839,0.5842655420082241,537,3
8840,0.5741679023888314,556,3
8841,0.5793782137664668,535,3
8842,0.5804969081280701,536,3
8843,0.5679937732023507,542,3
8844,0.5614221351425405,636,3
8845,0.5633432857613637,629,3
8846,0.5616292440552961,628,3
8847,0.5742233888326724,616,3
8848,0.5726082263967062,590,3
8849,0.5719027557824087,587,3
8850,0.5725665443382822,582,3
8851,0.5701285200011034,602,3
8852,0.5671285326144619,644,3
8853,0.5609729541083202,650,3
8854,0.5623518844498949,647,3
8855,0.572300427291072,614,3
8856,0.5633943768736214,640,3
8857,0.5706795835748146,581,3
8858,0.5765438819854725,579,2
8859,0.5785743429064562,524,2
8860,0.5756211603346765,549,3
8861,0.5825090484873692,520,3
8862,0.5855418545363318,505,3
8863,0.5828602272858955,510,3
8864,0.5895598349400321,525,3
8865,0.5785702680230739,481,3
8866,0.5807047871897488,475,3
8867,0.5858659431689134,439,3
8868,0.5955361317732043,466,3
8869,0.5927144431275189,496,3
8870,0.5862838023329643,514,3
8871,0.5883976342581584,458,3
8872,0.5683890055805797,482,3
8873,0.5565950654373916,493,3
8874,0.5714720177400082,465,3
8875,0.55892819167448,516,2
8876,0.5506987664822748,536,2
8877,0.5585219952282936,507,2
8878,0.5579571680117666,507,2
8879,0.5567373257828937,510,2
8880,0.5590871270091585,520,3
8881,0.5544942894204091,552,3
8882,0.5684951478797611,531,3
8883,0.56782530291013,530,3
8884,0.5695908038770386,539,3
8885,0.5536751122567102,558,3
8886,0.5465494953444843,608,3
8887,0.5349131356443996,620,3
8888,0.5382766397411453,622,3
8889,0.5111224603087553,665,3
8890,0.5182855417016572,624,3
8891,0.5113794545364974,670,3
8892,0.5138858535183134,647,3
8893,0.5170827769576618,618,3
8894,0.5169815035745156,614,3
8895,0.5509058172622067,556,3
8896,0.5452436971815103,566,2
8897,0.543965292689344,563,2
8898,0.5378304339288142,566,2
8899,0.5459461453585517,537,3
8900,0.5538014465858241,525,2
8901,0.5546947733206745,558,2
8902,0.5587698620266248,514,2
8903,0.5580589086238863,515,2
8904,0.5633193663787266,573,2
8905,0.5710806229043546,558,2
8906,0.5653461507654173,593,2
8907,0.5587696114477481,564,2
8908,0.5449580302805905,592,2
8909,0.5588478543556533,559,2
8910,0.5716064444993343,533,2
8911,0.5808700350632084,492,2
8912,0.5768406993102435,483,3
8913,0.5768099354054423,498,2
8914,0.569505392882252,524,2
8915,0.5688085790553459,546,2
8916,0.5703909375258028,526,2
8917,0.5635682206038634,553,3
8918,0.5632689285968061,582,2
8919,0.5653322704534581,587,2
8920,0.5657882570330256,586,2
8921,0.5646592475964431,585,2
8922,0.5493023117880357,620,2
8923,0.5729306937170154,548,2
8924,0.5698712255115932,560,2
8925,0.5667108009930851,546,2
8926,0.5631807455183386,574,2
8927,0.5708060041667088,549,2
8928,0.5491034380168885,548,2
8929,0.5499122348822552,557,2
8930,0.5500046385656518,569,2
8931,0.5520369839531512,576,2
8932,0.5390668815162849,597,2
8933,0.5259050959902952,594,2
8934,0.5546591653631749,599,2
8935,0.5554230606318243,595,2
8936,0.5535121878130205,625,2
8937,0.5706710597829555,613,2
8938,0.5682179535135025,608,2
8939,0.5530193606231426,600,2
8940,0.5486651719086147,625,2
8941,0.5525655205230056,585,2
8942,0.5471495976113966,567,2
8943,0.562802110704639,526,2
8944,0.5614186113124289,523,2
8945,0.5301217258703808,599,1
8946,0.5357442004355365,583,1
8947,0.5625778758898289,570,1
8948,0.5566529713307095,624,2
8949,0.5603949039442419,585,2
8950,0.5635223913857006,542,3
8951,0.5636045832952706,549,3
8952,0.5670286997127015,558,3
8953,0.5338971760641446,579,3
8954,0.5329020054573079,573,3
8955,0.5640484590412519,554,3
8956,0.5575168663717222,534,3
8957,0.5604954959175371,528,3
8958,0.5590602028039356,523,3
8959,0.5634136547398029,515,3
8960,0.5641491315309148,594,3
8961,0.5627176145261462,546,3
8962,0.5619895066680671,559,3
8963,0.5453177295572812,560,3
8964,0.5497185423295395,547,3
8965,0.5478722943921384,549,3
8966,0.5456396930671944,539,3
8967,0.540035672702876,567,3
8968,0.571839807809635,561,3
8969,0.586334877959144,535,3
8970,0.5958568705913662,522,3
8971,0.5961774955312596,530,3
8972,0.594618639793516,491,3
8973,0.5905976312533204,522,3
8974,0.563695030766738,595,3
8975,0.5943030344729375,552,3
8976,0.592649989685116,613,3
8977,0.5894316502563651,595,3
8978,0.5608749495522677,577,3
8979,0.5606204146085656,577,3
8980,0.5758891189982086,550,3
8981,0.577445175792709,545,3
8982,0.565516441118511,591,3
8983,0.5687025518552515,594,3
8984,0.5725089283321616,599,3
8985,0.5751554732963056,598,3
8986,0.5623187265943892,638,3
8987,0.5650380923667342,642,3
8988,0.5673766370487653,637,3
8989,0.5857908542634999,627,2
8990,0.5882610386851284,634,2
8991,0.5902881219183823,592,2
8992,0.5911955857903736,592,2
8993,0.5909565625395896,610,2
8994,0.5883143923036531,587,2
8995,0.5868455747129968,597,2
8996,0.5934616090477943,609,2
8997,0.5912229981741407,561,3
8998,0.5618707552575366,586,3
8999,0.5526489789840384,595,3
9000,0.5529250885181975,608,3
9001,0.552687301430391,611,3
9002,0.5518334616016753,613,3
9003,0.5796640356962164,586,3
9004,0.5785759437273585,585,3
9005,0.5778346610919513,584,3
9006,0.5783652340411819,623,3
9007,0.5648974515040539,660,3
9008,0.5751342574094017,655,3
9009,0.5683926335468178,637,3
9010,0.5693297333729717,652,3
9011,0.5609080644960245,697,3
9012,0.5748123195290749,653,3
9013,0.5808007221186249,622,3
9014,0.5852890318633017,621,3
9015,0.5741160675106012,610,3
9016,0.5675876019858719,619,3
9017,0.5616655864966618,643,3
9018,0.5643682029646386,675,3
9019,0.5584515328401835,609,3
9020,0.5632593402913578,631,3
9021,0.5594473260509524,616,3
9022,0.5561352494309707,630,3
9023,0.5416492878627337,668,3
9024,0.5446859365055813,688,3
9025,0.5610599108576211,663,3
9026,0.5604250274444406,669,3
9027,0.5585383119959102,636,3
9028,0.563458855739286,633,3
9029,0.5645233363291332,619,3
9030,0.5631625102624975,622,3
9031,0.5802334134281769,587,2
9032,0.5863409157955752,555,2
9033,0.5884021519075793,559,2
9034,0.6027376861248791,569,2
9035,0.6088016077682885,532,2
9036,0.5943377388859615,550,2
9037,0.5871886665513325,572,2
9038,0.5717589043529544,621,2
9039,0.5523927092515218,647,2
9040,0.559360875852771,662,2
9041,0.5762120452859363,643,2
9042,0.5717367345261609,655,2
9043,0.572066421511788,654,2
9044,0.574134621605041,663,2
9045,0.5667468636337858,648,2
9046,0.5667468636337858,648,2
9047,0.56308707797678,674,2
9048,0.568347835703602,608,2
9049,0.5760798781058369,620,2
9050,0.570204238506543,667,2
9051,0.5741622891142679,668,2
9052,0.5718334906512699,682,2
9053,0.5610957286533397,688,2
9054,0.5641122162126386,673,2
9055,0.563292984937481,729,2
9056,0.5580321361564998,736,2
9057,0.5939025938462963,684,2
9058,0.5852659610135511,665,2
9059,0.5870881129827138,508,2
9060,0.5890513455587563,568,2
9061,0.5811498548085187,561,2
9062,0.5818678489822708,556,2
9063,0.5809861903033833,558,2
9064,0.5751651420634198,530,2
9065,0.5757471281539567,532,2
9066,0.5810735814542963,553,2
9067,0.587277554969551,554,2
9068,0.5716276347395484,556,2
9069,0.5711939102626614,559,2
9070,0.5719722520965596,586,3
9071,0.5754237167108988,586,2
9072,0.5734287282244411,626,2
9073,0.5638787063113014,609,2
9074,0.5648068087170952,617,2
9075,0.5655931124769763,612,2
9076,0.5444126348276912,649,2
9077,0.554414762923389,639,2
9078,0.5446538468731499,672,2
9079,0.5449094256623551,648,2
9080,0.5606679719313795,612,2
9081,0.5591180867880603,593,2
9082,0.5585254130204914,594,2
9083,0.5477448080961196,617,2
9084,0.556237519472158,626,2
9085,0.5571342801326695,620,2
9086,0.5427789252644136,593,2
9087,0.5415746995147767,598,2
9088,0.5435726719696587,585,2
9089,0.5552721847748395,549,2
9090,0.5561762610370584,560,2
9091,0.5531912444385025,580,2
9092,0.546847918423608,587,2
9093,0.5457931922543695,608,2
9094,0.5568539005002598,617,2
9095,0.5591165336944451,581,2
9096,0.560857538629834,587,2
9097,0.5654270283092111,566,2
9098,0.5613731450034725,569,2
9099,0.5677112569167642,547,2
9100,0.5640826537214698,532,2
9101,0.5599790096996559,557,2
9102,0.5708975800262885,548,2
9103,0.5646543818389766,588,2
9104,0.5722574342627192,595,2
9105,0.579473748690825,596,2
9106,0.5568848535726727,600,2
9107,0.570019290703131,577,2
9108,0.5856120947628987,517,2
9109,0.5834330136395482,520,2
9110,0.5850914426375269,505,2
9111,0.5875197417224112,499,2
9112,0.5890512322882874,469,2
9113,0.5877259053241045,454,2
9114,0.5824217025663044,522,2
9115,0.5826560244744613,526,2
9116,0.5883823413470451,521,2
9117,0.5639362465675245,549,2
9118,0.5566585855919746,560,2
9119,0.55133815475022,574,2
9120,0.5531989318094563,575,2
9121,0.5527728343891001,577,2
9122,0.5533414819672346,573,2
9123,0.565763001163198,538,2
9124,0.5804368652255171,524,2
9125,0.5776891655004346,516,2
9126,0.5756359420087839,542,2
9127,0.5713908623516325,541,2
9128,0.5598650350367292,544,2
9129,0.5575735299958376,570,2
9130,0.555961419867261,601,2
9131,0.5555180072985036,618,2
9132,0.5562714714694125,597,2
9133,0.5587066569351996,595,2
9134,0.5584353768997236,600,2
9135,0.551421620766958,622,2
9136,0.5506228683213779,788,3
9137,0.5591056761363093,660,2
9138,0.5722938020216644,619,2
9139,0.5728434338890922,618,2
9140,0.5714424645385376,625,2
9141,0.5756334681946915,587,2
9142,0.5719799964772658,593,2
9143,0.5632557628288929,571,2
9144,0.5522380707788962,592,2
9145,0.5477406162394183,593,2
9146,0.565401015714001,562,2
9147,0.5741748924063879,560,2
9148,0.5797485135794843,546,2
9149,0.5900292437522628,539,2
9150,0.5915781550901509,505,2
9151,0.5945854630195505,514,2
9152,0.5906295825723543,549,2
9153,0.5897175428895126,516,2
9154,0.5974790509588631,456,2
9155,0.597488740188118,452,2
9156,0.5945274221218569,505,2
9157,0.5895659032560773,477,2
9158,0.5900787348859109,491,2
9159,0.5921677295920303,517,2
9160,0.5942950502688765,474,2
9161,0.5962254552461328,477,2
9162,0.5969713224647452,479,2
9163,0.5843241993197172,537,2
9164,0.5843916698930379,542,2
9165,0.5761770826828522,581,2
9166,0.5745086026840627,588,2
9167,0.566754018466087,589,2
9168,0.5711404533456167,582,2
9169,0.5698657938131977,581,2
9170,0.5683947504736473,575,2
9171,0.5742181904264513,575,2
9172,0.577399050645901,581,2
9173,0.5697722669241989,582,2
9174,0.5694037888424833,604,2
9175,0.5658432285781083,612,2
9176,0.5728986649842908,615,2
9177,0.5676383894680022,617,2
9178,0.5610176927116178,638,2
9179,0.5518079021040287,620,1
9180,0.5573135306859553,615,1
9181,0.555286699722619,619,1
9182,0.5671033863185978,574,1
9183,0.5528646197062421,606,1
9184,0.5524266614205697,582,1
9185,0.5598958025726719,537,1
9186,0.5805876247898886,499,1
9187,0.5778011514492085,565,1
9188,0.5743061295854002,499,1
9189,0.5732836299393355,511,1
9190,0.5658679031872785,533,1
9191,0.5654810906538936,542,1
9192,0.5503315878529381,552,1
9193,0.5613582227898891,529,1
9194,0.5611474282927568,530,1
9195,0.5516743257949148,572,1
9196,0.553019491976351,562,1
9197,0.5502970544529144,568,1
9198,0.5654817974302386,592,2
9199,0.5511418472957755,601,2
9200,0.5526442175312709,641,2
9201,0.5654995007395255,582,2
9202,0.5545488830768441,601,2
9203,0.5433465432193475,567,2
9204,0.548323215072123,569,2
9205,0.5486869332836778,576,2
9206,0.5492043544313921,580,2
9207,0.5543001546154508,570,2
9208,0.5550272047206273,552,3
9209,0.5636973037146976,520,3
9210,0.5610555388122327,525,3
9211,0.5625408399459133,600,3
9212,0.5590788281475759,576,3
9213,0.5543227234004564,596,3
9214,0.5620750069436447,540,3
9215,0.5642254444875291,555,3
9216,0.557765276172766,578,3
9217,0.5561571644837587,559,3
9218,0.5462442199054032,569,3
9219,0.535057732312257,572,2
9220,0.5488713512599005,547,2
9221,0.5487207665581361,562,2
9222,0.5684102384972713,560,2
9223,0.566157308696374,567,2
9224,0.5619182000597254,575,2
9225,0.548602726908625,593,2
9226,0.5494455144314844,590,2
9227,0.5525602019068242,587,2
9228,0.5531545980584992,581,2
9229,0.5554467294629271,590,2
9230,0.5754843504454485,555,2
9231,0.5753049532464275,548,2
9232,0.5744981160952015,516,2
9233,0.5796021785648657,504,2
9234,0.5838347344495408,473,2
9235,0.5844160993168767,481,2
9236,0.5824403795461274,482,2
9237,0.5834671456518141,482,2
9238,0.5674482681060183,528,2
9239,0.5638089240604799,515,2
9240,0.5739217991055202,465,3
9241,0.5678598780815651,534,3
9242,0.5616624214526011,519,3
9243,0.5614329732174128,512,3
9244,0.5594709297191511,512,3
9245,0.568648554580924,541,3
9246,0.5517684069767399,608,3
9247,0.5431029529533172,591,3
9248,0.5477730624947299,587,3
9249,0.5529527437718618,538,3
9250,0.5528049054885223,517,3
9251,0.5478307453634402,605,3
9252,0.5477216813435987,595,3
9253,0.5467479535604807,591,3
9254,0.5475976126310349,608,3
9255,0.5469067338216244,598,3
9256,0.5540209490210176,513,3
9257,0.5541294398156047,556,3
9258,0.5639833422402305,546,3
9259,0.5605490722241567,545,3
9260,0.5605970918580777,535,3
